norssi_3784	wikidata	https://www.wikidata.org/wiki/Q1346515
norssi_3784	image	http://commons.wikimedia.org/wiki/Special:FilePath/Max%20Jakobson.jpg
norssi_3784	VIAF	https://viaf.org/viaf/110138477
norssi_3784	Kansallisbiografia	http://www.kansallisbiografia.fi/kb/artikkeli/5006
norssi_6440	wikidata	https://www.wikidata.org/wiki/Q11851896
norssi_6440	VIAF	https://viaf.org/viaf/29460344
norssi_2524	wikidata	https://www.wikidata.org/wiki/Q17381142
norssi_2524	image	http://commons.wikimedia.org/wiki/Special:FilePath/Jorma-Jalava-1965.jpg
norssi_6137	wikidata	https://www.wikidata.org/wiki/Q11890403
norssi_6137	ULAN	http://vocab.getty.edu/page/ulan/500105234
norssi_3204	wikidata	https://www.wikidata.org/wiki/Q2857662
norssi_330	wikidata	https://www.wikidata.org/wiki/Q1699018
norssi_5842	wikidata	https://www.wikidata.org/wiki/Q27074954
norssi_4006	wikidata	https://www.wikidata.org/wiki/Q251247
norssi_4006	image	http://commons.wikimedia.org/wiki/Special:FilePath/Jokipii%20in%20Eura%201992.jpg
norssi_4006	VIAF	https://viaf.org/viaf/7445984
norssi_4006	Kansallisbiografia	http://www.kansallisbiografia.fi/kb/artikkeli/7647
norssi_2260	wikidata	https://www.wikidata.org/wiki/Q21016717
norssi_4740	wikidata	https://www.wikidata.org/wiki/Q17381194
norssi_4740	VIAF	https://viaf.org/viaf/1743975
norssi_1569	wikidata	https://www.wikidata.org/wiki/Q5895272
norssi_4319	wikidata	https://www.wikidata.org/wiki/Q16299491
norssi_285	wikidata	https://www.wikidata.org/wiki/Q5895521
norssi_285	VIAF	https://viaf.org/viaf/27045819
norssi_1127	wikidata	https://www.wikidata.org/wiki/Q6458068
norssi_1127	VIAF	https://viaf.org/viaf/262329715
norssi_1242	wikidata	https://www.wikidata.org/wiki/Q4353175
norssi_5524	wikidata	https://www.wikidata.org/wiki/Q17381289
norssi_6997	wikidata	https://www.wikidata.org/wiki/Q11885417
norssi_6997	VIAF	https://viaf.org/viaf/272743708
norssi_6997	Kansallisbiografia	http://www.kansallisbiografia.fi/kb/artikkeli/7089
norssi_5666	wikidata	https://www.wikidata.org/wiki/Q16299550
norssi_3867	wikidata	https://www.wikidata.org/wiki/Q18632876
norssi_5873	wikidata	https://www.wikidata.org/wiki/Q11853137
norssi_2599	wikidata	https://www.wikidata.org/wiki/Q17381342
norssi_3101	wikidata	https://www.wikidata.org/wiki/Q238940
norssi_3101	image	http://commons.wikimedia.org/wiki/Special:FilePath/Osmo-Kaila.jpg
norssi_3101	VIAF	https://viaf.org/viaf/4081486
norssi_3101	Kansallisbiografia	http://www.kansallisbiografia.fi/kb/artikkeli/8698
norssi_4188	wikidata	https://www.wikidata.org/wiki/Q18632881
norssi_5145	wikidata	https://www.wikidata.org/wiki/Q16299559
norssi_730	wikidata	https://www.wikidata.org/wiki/Q670103
norssi_730	image	http://commons.wikimedia.org/wiki/Special:FilePath/EinoKaila.jpg
norssi_730	VIAF	https://viaf.org/viaf/5739150
norssi_730	Kansallisbiografia	http://www.kansallisbiografia.fi/kb/artikkeli/6994
norssi_6300	wikidata	https://www.wikidata.org/wiki/Q5403473
norssi_6300	VIAF	https://viaf.org/viaf/46501635
norssi_7590	wikidata	https://www.wikidata.org/wiki/Q613637
norssi_7590	VIAF	https://viaf.org/viaf/6441591
norssi_2008	wikidata	https://www.wikidata.org/wiki/Q11853450
norssi_2286	wikidata	https://www.wikidata.org/wiki/Q11858570
norssi_2286	Kansallisbiografia	http://www.kansallisbiografia.fi/kb/artikkeli/762
norssi_9115	wikidata	https://www.wikidata.org/wiki/Q5398989
norssi_9115	image	http://commons.wikimedia.org/wiki/Special:FilePath/Katariina%20Kaitue.jpg
norssi_5712	wikidata	https://www.wikidata.org/wiki/Q16299573
norssi_5712	VIAF	https://viaf.org/viaf/110933396
norssi_5169	wikidata	https://www.wikidata.org/wiki/Q22916801
norssi_5989	wikidata	https://www.wikidata.org/wiki/Q4490750
norssi_3582	wikidata	https://www.wikidata.org/wiki/Q11900526
norssi_2807	wikidata	https://www.wikidata.org/wiki/Q11867162
norssi_7430	wikidata	https://www.wikidata.org/wiki/Q16299635
norssi_4318	wikidata	https://www.wikidata.org/wiki/Q17381445
norssi_7464	wikidata	https://www.wikidata.org/wiki/Q11867727
norssi_4426	wikidata	https://www.wikidata.org/wiki/Q3732993
norssi_875	wikidata	https://www.wikidata.org/wiki/Q8059650
norssi_875	image	http://commons.wikimedia.org/wiki/Special:FilePath/Yrj%C3%B6%20Karilas%20%2815018430036%29.jpg
norssi_3530	wikidata	https://www.wikidata.org/wiki/Q11858322
norssi_227	wikidata	https://www.wikidata.org/wiki/Q20251860
norssi_4113	wikidata	https://www.wikidata.org/wiki/Q27074994
norssi_2403	wikidata	https://www.wikidata.org/wiki/Q24845494
norssi_2403	image	http://commons.wikimedia.org/wiki/Special:FilePath/Aarne%20Kauhanen.jpg
norssi_2651	wikidata	https://www.wikidata.org/wiki/Q5400113
norssi_2651	VIAF	https://viaf.org/viaf/76437909
norssi_5099	wikidata	https://www.wikidata.org/wiki/Q11897735
norssi_1455	wikidata	https://www.wikidata.org/wiki/Q11885600
norssi_2653	wikidata	https://www.wikidata.org/wiki/Q5487379
norssi_3102	wikidata	https://www.wikidata.org/wiki/Q11857114
norssi_4977	wikidata	https://www.wikidata.org/wiki/Q11856733
norssi_3964	wikidata	https://www.wikidata.org/wiki/Q17381591
norssi_3964	Kansallisbiografia	http://www.kansallisbiografia.fi/kb/artikkeli/4417
norssi_1922	wikidata	https://www.wikidata.org/wiki/Q17381599
norssi_785	wikidata	https://www.wikidata.org/wiki/Q11902432
norssi_785	Kansallisbiografia	http://www.kansallisbiografia.fi/kb/artikkeli/6850
norssi_2600	wikidata	https://www.wikidata.org/wiki/Q17381645
norssi_2600	VIAF	https://viaf.org/viaf/50622571
norssi_2600	Kansallisbiografia	http://www.kansallisbiografia.fi/kb/artikkeli/1622
norssi_786	wikidata	https://www.wikidata.org/wiki/Q925081
norssi_786	image	http://commons.wikimedia.org/wiki/Special:FilePath/YrjoKilpinen.jpg
norssi_786	VIAF	https://viaf.org/viaf/39562292
norssi_786	Kansallisbiografia	http://www.kansallisbiografia.fi/kb/artikkeli/1434
norssi_1080	wikidata	https://www.wikidata.org/wiki/Q17381664
norssi_1746	wikidata	https://www.wikidata.org/wiki/Q17381661
norssi_5296	wikidata	https://www.wikidata.org/wiki/Q3055194
norssi_5296	image	http://commons.wikimedia.org/wiki/Special:FilePath/Matti%20Klinge.jpg
norssi_5296	VIAF	https://viaf.org/viaf/103216756
norssi_5296	Kansallisbiografia	http://www.kansallisbiografia.fi/kb/artikkeli/8580
norssi_787	wikidata	https://www.wikidata.org/wiki/Q11852639
norssi_656	wikidata	https://www.wikidata.org/wiki/Q11853414
norssi_3966	wikidata	https://www.wikidata.org/wiki/Q17381753
